# review_id = validation:DTT-1941-05-13-a-i0035#match-0:9bfc07c678aed3ab
# document_id = DTT-1941-05-13-a-i0035#match-0
# split = validation
# action = kept_gold
# context = a u, 12. Mai. ( DNB.) Wie die Telegraphenagentur der Sowjetunion melde t, hat die sowjetrussische Regierung den
troupes	O	O
allemandes	O	O
et	O	O
italiennes	O	O
devant	O	O
la	O	O
po	O	O
position	O	O
d	O	O
'	O	O
El	O	O
Alamein	O	O
,	O	O
combats	O	O
au	O	O
cours	O	O
desquels	O	O
1	O	O
,	O	O
000	O	O
Britanniques	O	O
furent	O	O
faits	O	O
prisonniers	O	O
et	O	O
60	O	O
chars	O	O
britanniques	O	O
détruits	O	O
.	O	O
Il	O	O
résulte	O	O
de	O	O
ce	O	O
fait	O	O
que	O	O
les	O	O
bruits	O	O
selon	O	O
lesquels	O	O
Rommel	O	O
serait	O	O
blessé	O	O
ou	O	O
malade	O	O
sont	O	O
inventés	O	O
.	O	O
tenant	O	O
que	O	O
les	O	O
forces	O	O
armées	O	O
américaines	O	O
arri	O	O
arrivent	O	O
en	O	O
grand	O	O
nombre	O	O
en	O	O
Grande	O	O
-	O	O
Bretagne	O	O
,	O	O
nous	O	O
commençons	O	O
un	O	O
nouvel	O	O
essai	O	O
d	O	O
’	O	O
amitié	O	O
.	O	O
J	O	O
'	O	O
ai	O	O
l	O	O
'	O	O
am	O	O
l	O	O
'	O	O
ambition	O	O
que	O	O
les	O	O
Américains	O	O
et	O	O
nous	O	O
établiront	O	O
des	O	O
sentiments	O	O
de	O	O
camaraderie	O	O
de	O	O
guerre	O	O
qui	O	O
subsis	O	O
subsisteront	O	O
dans	O	O
la	O	O
paix	O	O
.	O	O
Cette	O	O
camaraderie	O	O
ne	O	O
du	O	O
durera	O	O
que	O	O
si	O	O
les	O	O
Américains	O	O
et	O	O
nous	O	O
prouvons	O	O
que	O	O
nous	O	O
aimons	O	O
les	O	O
mêmes	O	O
choses	O	O
fondamentales	O	O
:	O	O
la	O	O
liberté	O	O
,	O	O
le	O	O
respect	O	O
humain	O	O
,	O	O
1	O	O
amour	O	O
-	O	O
propre	O	O
et	O	O
des	O	O
facilités	O	O
pour	O	O
chacun	O	O
.	O	O
Pour	O	O
la	O	O
première	O	O
fois	O	O
dans	O	O
l	O	O
'	O	O
histoire	O	O
,	O	O
l	O	O
'	O	O
avenir	O	O
de	O	O
l	O	O
'	O	O
amitié	O	O
anglo	O	O
-	O	O
améri	O	O
anglo	O	O
-	O	O
américaine	O	O
se	O	O
trouve	O	O
aux	O	O
mains	O	O
de	O	O
la	O	O
population	O	O
bri	O	O
britannique	O	O
.	O	O
Je	O	O
désire	O	O
que	O	O
de	O	O
la	O	O
guerre	O	O
sorte	O	O
un	O	O
avantage	O	O
durable	O	O
pour	O	O
la	O	O
paix	O	O
.	O	O
acharnés	O	O
se	O	O
livrent	O	O
près	O	O
de	O	O
Tsymlyanskaya	O	O
,	O	O
petite	O	O
ville	O	O
sur	O	O
les	O	O
rives	O	O
du	O	O
Don	O	O
où	O	O
la	O	O
maîtrise	O	O
du	O	O
fleu	O	O
ve	O	O
couperait	O	O
les	O	O
communications	O	O
fluviales	O	O
Rostov	O	O
.	O	O
La	O	O
menace	O	O
contre	O	O
Rostov	O	O
venant	O	O
du	O	O
s	O	O
’	O	O
accentue	O	O
d	O	O
'	O	O
heure	O	O
en	O	O
heure	O	O
.	O	O
Autour	O	O
de	O	O
Novo	O	O
cherkassk	O	O
,	O	O
à	O	O
une	O	O
cinquantaine	O	O
de	O	O
kilomètres	O	O
la	O	O
ville	O	O
,	O	O
l	O	O
’	O	O
armée	O	O
rouge	O	O
s	O	O
’	O	O
est	O	O
livrée	O	O
la	O	O
nuit	O	O
derni	O	O
re	O	O
à	O	O
des	O	O
combats	O	O
d	O	O
'	O	O
arrière	O	O
-	O	O
garde	O	O
.	O	O
Ces	O	O
14	O	O
derniers	O	O
jours	O	O
,	O	O
les	O	O
Allemands	O	O
avanç	O	O
de	O	O
Rossoch	O	O
ont	O	O
fait	O	O
280	O	O
km	O	O
.	O	O
en	O	O
aval	O	O
du	O	O
fleuve	O	O
et	O	O
cette	O	O
dernière	O	O
semaine	O	O
,	O	O
ils	O	O
ont	O	O
progressé	O	O
d	O	O
’	O	O
viron	O	O
160	O	O
km	O	O
.	O	O
de	O	O
la	O	O
région	O	O
de	O	O
Millerovo	O	O
à	O	O
de	O	O
Tsymlyanskaya	O	O
.	O	O
Les	O	O
forces	O	O
soviétiques	O	O
se	O	O
livr	O	O
rent	O	O
nuit	O	O
et	O	O
jour	O	O
à	O	O
des	O	O
actions	O	O
défensives	O	O
de	O	O
pli	O	O
sur	O	O
trois	O	O
fronts	O	O
au	O	O
moins	O	O
:	O	O
au	O	O
sud	O	O
et	O	O
au	O	O
sud	O	O
est	O	O
de	O	O
la	O	O
région	O	O
de	O	O
Millerovo	O	O
et	O	O
au	O	O
sud	O	O
-	O	O
est	O	O
Vorochilovgrad	O	O
.	O	O
Version	O	O
d	O	O
’	O	O
Exchange	B-org.ent.pressagency.extel	B-org.ent.pressagency.extel
Tclcgrnpli	I-org.ent.pressagency.extel	I-org.ent.pressagency.extel

# review_id = validation:luxwort-1917-06-27-a-i0010:a20b1880255e6a11
# document_id = luxwort-1917-06-27-a-i0010
# split = validation
# action = kept_gold
# context = London, 26. Juni. Nach einer Reutei-Melduug aus Petersburg unterbreitete dei ssinanzministei dei
TOKEN	BEFORE_NERTAG	AFTER_NERTAG
London	O	O
,	O	O
26	O	O
.	O	O
Juni	O	O
.	O	O
Nach	O	O
einer	O	O
Reutei	B-org.ent.pressagency.reuters	B-org.ent.pressagency.reuters
-	O	O
Melduug	O	O
aus	O	O
Petersburg	O	O
unterbreitete	O	O
dei	O	O
ssinanzministei	O	O
dei	O	O

# review_id = validation:luxwort-1928-12-04-a-i0057:f3cd4decf972c00e
# document_id = luxwort-1928-12-04-a-i0057
# split = validation
# action = accepted_empty_gold
# context = R. K. 7HR an Agence Havas. Bruxelles. 1R737 ©©
TOKEN	BEFORE_NERTAG	AFTER_NERTAG
R	O	O
.	O	O
K	O	O
.	O	O
7	O	O
HR	O	O
an	O	O
Agence	O	O
Havas	O	O
.	O	O
Bruxelles	O	O
.	O	O
1	O	O
R	O	O
737	O	O
©	O	O
©	O	O

# review_id = validation:luxwort-1931-02-28-a-i0005#match-0:cff11ec054e686d5
# document_id = luxwort-1931-02-28-a-i0005#match-0
# split = validation
# action = kept_gold
# context = . Moskau. 27. Febr. (Wolff). Die Tagung des 15. Allrussischen Sowjetkongresfes hat. wie die Telegraphenagentur der Sowjetunion meldet, heute begonnen. Anwesend sind 1
TOKEN	BEFORE_NERTAG	AFTER_NERTAG
.	O	O
Moskau	O	O
.	O	O
27	O	O
.	O	O
Febr	O	O
.	O	O
(	O	O
Wolff	B-org.ent.pressagency.wolff	B-org.ent.pressagency.wolff
)	O	O
.	O	O
Die	O	O
Tagung	O	O
des	O	O
15	O	O
.	O	O
Allrussischen	O	O
Sowjetkongresfes	O	O
hat	O	O
.	O	O
wie	O	O
die	O	O
Telegraphenagentur	B-org.ent.pressagency.tass	B-org.ent.pressagency.tass
der	I-org.ent.pressagency.tass	I-org.ent.pressagency.tass
Sowjetunion	I-org.ent.pressagency.tass	I-org.ent.pressagency.tass
meldet	O	O
,	O	O
heute	O	O
begonnen	O	O
.	O	O
Anwesend	O	O
sind	O	O
1	O	O

# review_id = validation:luxwort-1942-08-22-a-i0094#match-0:3e44357e8610d935
# document_id = luxwort-1942-08-22-a-i0094#match-0
# split = validation
# action = kept_gold
# context = Washingtons Invasion in Südamerika / Eine japanische Aufrechnung dnb Tokio, 21. Aug. Die Welt weiß genug, schreibt Domei, daß Japan keinerlei territoriale Ansprüche in Südamerika
TOKEN	BEFORE_NERTAG	AFTER_NERTAG
Washingtons	O	O
Invasion	O	O
in	O	O
Südamerika	O	O
/	O	O
Eine	O	O
japanische	O	O
Aufrechnung	O	O
dnb	B-org.ent.pressagency.dnb	B-org.ent.pressagency.dnb
Tokio	O	O
,	O	O
21	O	O
.	O	O
Aug	O	O
.	O	O
Die	O	O
Welt	O	O
weiß	O	O
genug	O	O
,	O	O
schreibt	O	O
Domei	B-org.ent.pressagency.domei	B-org.ent.pressagency.domei
,	O	O
daß	O	O
Japan	O	O
keinerlei	O	O
territoriale	O	O
Ansprüche	O	O
in	O	O
Südamerika	O	O

# review_id = validation:luxwort-1943-04-05-a-i0005#match-0:0142bd2b0c675172
# document_id = luxwort-1943-04-05-a-i0005#match-0
# split = validation
# action = kept_gold
# context = Monat März versenkte feindliche Schiffsraum beträgt, wie Stefani meldet, 132 000 BRT. Davon wurden
TOKEN	BEFORE_NERTAG	AFTER_NERTAG
Monat	O	O
März	O	O
versenkte	O	O
feindliche	O	O
Schiffsraum	O	O
beträgt	O	O
,	O	O
wie	O	O
Stefani	B-org.ent.pressagency.stefani	B-org.ent.pressagency.stefani
meldet	O	O
,	O	O
132	O	O
000	O	O
BRT	O	O
.	O	O
Davon	O	O
wurden	O	O

# review_id = validation:obermosel-1940-02-07-a-i0027#match-0:57e5783fbb27976f
# document_id = obermosel-1940-02-07-a-i0027#match-0
# split = validation
# action = kept_gold
# context = Zwischenfall im Prager Rundfunk. London, 5. Febr. Exchange. Während der Freitagabendsendung
TOKEN	BEFORE_NERTAG	AFTER_NERTAG
Zwischenfall	O	O
im	O	O
Prager	B-org.ent.radiostation.radio-prague	B-org.ent.radiostation.radio-prague
Rundfunk	I-org.ent.radiostation.radio-prague	I-org.ent.radiostation.radio-prague
.	O	O
London	O	O
,	O	O
5	O	O
.	O	O
Febr	O	O
.	O	O
Exchange	B-org.ent.pressagency.extel	B-org.ent.pressagency.extel
.	O	O
Während	O	O
der	O	O
Freitagabendsendung	O	O

# review_id = validation:SMZ-1974-10-30-a-i0046#match-0:972274417c083109
# document_id = SMZ-1974-10-30-a-i0046#match-0
# split = validation
# action = kept_gold
# context = Geigy mit 8,1 Milliarde) und BBC mit 7,2 Milliarden ( Umsätze für
TOKEN	BEFORE_NERTAG	AFTER_NERTAG
Geigy	O	O
mit	O	O
8	O	O
,	O	O
1	O	O
Milliarde	O	O
)	O	O
und	O	O
BBC	B-org.ent.radiostation.bbc	B-org.ent.radiostation.bbc
mit	O	O
7	O	O
,	O	O
2	O	O
Milliarden	O	O
(	O	O
Umsätze	O	O
für	O	O

# review_id = validation:tageblatt-1933-11-04-a-i0042#match-0:9fb72c4e0f8d57d6
# document_id = tageblatt-1933-11-04-a-i0042#match-0
# split = validation
# action = kept_gold
# context = die unter der Kontrolle Hugeubcrgs stehende Nachrichtenagentur «Telegraphen-Union» demnächst aufgelöst oder vielmehr mit der WolffsAgentur verschmolzen werden. Die neue Agentur würde den Namen «Dcutscher Nachrichtendienst» nehmen. Die nationalsozialistische Regierung wird
TOKEN	BEFORE_NERTAG	AFTER_NERTAG
die	O	O
unter	O	O
der	O	O
Kontrolle	O	O
Hugeubcrgs	O	O
stehende	O	O
Nachrichtenagentur	O	O
«	O	O
Telegraphen	B-org.ent.pressagency.telegraphen-union	B-org.ent.pressagency.telegraphen-union
-	I-org.ent.pressagency.telegraphen-union	I-org.ent.pressagency.telegraphen-union
Union	I-org.ent.pressagency.telegraphen-union	I-org.ent.pressagency.telegraphen-union
»	O	O
demnächst	O	O
aufgelöst	O	O
oder	O	O
vielmehr	O	O
mit	O	O
der	O	O
WolffsAgentur	B-org.ent.pressagency.wolff	B-org.ent.pressagency.wolff
verschmolzen	O	O
werden	O	O
.	O	O
Die	O	O
neue	O	O
Agentur	O	O
würde	O	O
den	O	O
Namen	O	O
«	O	O
Dcutscher	B-org.ent.pressagency.dnb	B-org.ent.pressagency.dnb
Nachrichtendienst	I-org.ent.pressagency.dnb	I-org.ent.pressagency.dnb
»	O	O
nehmen	O	O
.	O	O
Die	O	O
nationalsozialistische	O	O
Regierung	O	O
wird	O	O

# review_id = validation:tageblatt-1933-11-04-a-i0042#match-0:2713dbceaaa5ea71
# document_id = tageblatt-1933-11-04-a-i0042#match-0
# split = validation
# action = kept_gold
# context = die unter der Kontrolle Hugeubcrgs stehende Nachrichtenagentur «Telegraphen-Union» demnächst aufgelöst oder vielmehr mit der WolffsAgentur verschmolzen werden. Die neue Agentur würde den Namen «Dcutscher Nachrichtendienst» nehmen. Die nationalsozialistische Regierung wird
TOKEN	BEFORE_NERTAG	AFTER_NERTAG
die	O	O
unter	O	O
der	O	O
Kontrolle	O	O
Hugeubcrgs	O	O
stehende	O	O
Nachrichtenagentur	O	O
«	O	O
Telegraphen	B-org.ent.pressagency.telegraphen-union	B-org.ent.pressagency.telegraphen-union
-	I-org.ent.pressagency.telegraphen-union	I-org.ent.pressagency.telegraphen-union
Union	I-org.ent.pressagency.telegraphen-union	I-org.ent.pressagency.telegraphen-union
»	O	O
demnächst	O	O
aufgelöst	O	O
oder	O	O
vielmehr	O	O
mit	O	O
der	O	O
WolffsAgentur	B-org.ent.pressagency.wolff	B-org.ent.pressagency.wolff
verschmolzen	O	O
werden	O	O
.	O	O
Die	O	O
neue	O	O
Agentur	O	O
würde	O	O
den	O	O
Namen	O	O
«	O	O
Dcutscher	B-org.ent.pressagency.dnb	B-org.ent.pressagency.dnb
Nachrichtendienst	I-org.ent.pressagency.dnb	I-org.ent.pressagency.dnb
»	O	O
nehmen	O	O
.	O	O
Die	O	O
nationalsozialistische	O	O
Regierung	O	O
wird	O	O

# review_id = validation:tageblatt-1946-07-20-a-i0045#match-0:eb5f77faff213c87
# document_id = tageblatt-1946-07-20-a-i0045#match-0
# split = validation
# action = kept_gold
# context = der Zukunft 150 Jahre alt. Wie die Tass-Agentur meldet, beabsichtigt die Sowjetunion die Entsendung
TOKEN	BEFORE_NERTAG	AFTER_NERTAG
der	O	O
Zukunft	O	O
150	O	O
Jahre	O	O
alt	O	O
.	O	O
Wie	O	O
die	O	O
Tass	B-org.ent.pressagency.tass	B-org.ent.pressagency.tass
-	O	O
Agentur	O	O
meldet	O	O
,	O	O
beabsichtigt	O	O
die	O	O
Sowjetunion	O	O
die	O	O
Entsendung	O	O

